Group Number,Original Response ID,Original Status,New Original Response ID,New Original Status,Duplicates Marked,Reason
880,863dfe43-b78f-4ad6-b5a0-db64568d14c6,Pending_Approval,863dfe43-b78f-4ad6-b5a0-db64568d14c6,Pending_Approval,0,Normal: Marked duplicates as Rejected
881,9a8d295f-03e7-4684-984e-b2fb25cc8761,Rejected,9a8d295f-03e7-4684-984e-b2fb25cc8761,Rejected,0,Normal: Marked duplicates as Rejected
882,c5841ce2-1d57-4044-9927-bf9ecb07e7d9,Pending_Approval,c5841ce2-1d57-4044-9927-bf9ecb07e7d9,Pending_Approval,1,Normal: Marked duplicates as Rejected
883,502db03f-7d71-434f-a61a-8d262647aa15,Rejected,502db03f-7d71-434f-a61a-8d262647aa15,Rejected,0,Normal: Marked duplicates as Rejected
884,a5241d74-706e-4a1f-92f8-0165b164b6fe,Pending_Approval,a5241d74-706e-4a1f-92f8-0165b164b6fe,Pending_Approval,0,Normal: Marked duplicates as Rejected
885,59839405-a772-4146-b86d-7560d299deb3,Pending_Approval,59839405-a772-4146-b86d-7560d299deb3,Pending_Approval,0,Normal: Marked duplicates as Rejected
886,8c953bec-3bde-480f-ae10-14c6b4b7eda5,Pending_Approval,8c953bec-3bde-480f-ae10-14c6b4b7eda5,Pending_Approval,0,Normal: Marked duplicates as Rejected
887,2f75feab-935a-45d8-a8cd-f8731999ebd2,Pending_Approval,2f75feab-935a-45d8-a8cd-f8731999ebd2,Pending_Approval,1,Normal: Marked duplicates as Rejected
888,f033b39b-e5f4-490a-9374-4f2102e23966,Pending_Approval,f033b39b-e5f4-490a-9374-4f2102e23966,Pending_Approval,1,Normal: Marked duplicates as Rejected
889,467d5216-6a19-4015-9214-c59cb11ca38c,Rejected,97ec0ac7-00d0-47be-af2f-e15464cb6697,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
890,89605d7f-0722-4ce4-a01a-aad64af2028a,Pending_Approval,89605d7f-0722-4ce4-a01a-aad64af2028a,Pending_Approval,1,Normal: Marked duplicates as Rejected
891,0f919c0c-b1c2-4ab9-beb8-2233773897c6,Pending_Approval,0f919c0c-b1c2-4ab9-beb8-2233773897c6,Pending_Approval,0,Normal: Marked duplicates as Rejected
892,d45425eb-5dcf-462f-963d-59b83aa85f02,Pending_Approval,d45425eb-5dcf-462f-963d-59b83aa85f02,Pending_Approval,0,Normal: Marked duplicates as Rejected
893,7404de38-976c-4fd7-b036-7844e9272ef2,Pending_Approval,7404de38-976c-4fd7-b036-7844e9272ef2,Pending_Approval,1,Normal: Marked duplicates as Rejected
894,6c37de5a-1fdb-4f80-87f8-1223dcafad64,Pending_Approval,6c37de5a-1fdb-4f80-87f8-1223dcafad64,Pending_Approval,0,Normal: Marked duplicates as Rejected
895,d3a89d55-9b59-4fdb-80bb-879fd18175b6,Pending_Approval,d3a89d55-9b59-4fdb-80bb-879fd18175b6,Pending_Approval,0,Normal: Marked duplicates as Rejected
896,ebb3b16b-4940-4ab8-ba98-1e50aa538720,Rejected,aa56e86d-f5cc-4d60-840f-7ed3b7754bf0,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
897,12541caf-79df-4946-96a2-0ea2f7777ad6,Pending_Approval,12541caf-79df-4946-96a2-0ea2f7777ad6,Pending_Approval,0,Normal: Marked duplicates as Rejected
898,2358895a-de21-4929-9cfc-493b4a951c71,Pending_Approval,2358895a-de21-4929-9cfc-493b4a951c71,Pending_Approval,0,Normal: Marked duplicates as Rejected
899,dd8d880e-eee6-4768-b47c-834adbd82b30,Pending_Approval,dd8d880e-eee6-4768-b47c-834adbd82b30,Pending_Approval,1,Normal: Marked duplicates as Rejected
900,bb575b65-efd9-4e10-96cb-e92ca4580215,Rejected,bb575b65-efd9-4e10-96cb-e92ca4580215,Rejected,0,Normal: Marked duplicates as Rejected
901,997c1ba4-fe92-4069-8b29-d8d58b7a18e2,Pending_Approval,997c1ba4-fe92-4069-8b29-d8d58b7a18e2,Pending_Approval,0,Normal: Marked duplicates as Rejected
902,7f1d37be-ff5c-4e1c-8bf8-1fc6434795fd,Pending_Approval,7f1d37be-ff5c-4e1c-8bf8-1fc6434795fd,Pending_Approval,1,Normal: Marked duplicates as Rejected
903,ccf4f57d-c4c7-42ad-8f41-f15ce6052b5e,Pending_Approval,ccf4f57d-c4c7-42ad-8f41-f15ce6052b5e,Pending_Approval,1,Normal: Marked duplicates as Rejected
904,5b19eb3d-8cb2-4a4a-a48c-310f4b8f103d,Pending_Approval,5b19eb3d-8cb2-4a4a-a48c-310f4b8f103d,Pending_Approval,0,Normal: Marked duplicates as Rejected
905,bd3fc2a0-f014-4f57-91d4-6c847e8aaabd,Pending_Approval,bd3fc2a0-f014-4f57-91d4-6c847e8aaabd,Pending_Approval,0,Normal: Marked duplicates as Rejected
906,2c83a63a-6414-4d69-96ed-6f67db7eb0e6,Pending_Approval,2c83a63a-6414-4d69-96ed-6f67db7eb0e6,Pending_Approval,0,Normal: Marked duplicates as Rejected
907,2815d2e7-45ad-4db5-86e4-b14dee29c302,Pending_Approval,2815d2e7-45ad-4db5-86e4-b14dee29c302,Pending_Approval,0,Normal: Marked duplicates as Rejected
908,d0896746-0be5-426e-8486-2b7031d126ee,Pending_Approval,d0896746-0be5-426e-8486-2b7031d126ee,Pending_Approval,0,Normal: Marked duplicates as Rejected
909,10b1b7d7-4f4f-4ec4-af16-9b73db143c06,Rejected,10b1b7d7-4f4f-4ec4-af16-9b73db143c06,Rejected,0,Normal: Marked duplicates as Rejected
910,d5e8efc0-a864-4c5c-b5ff-179648ac5bf2,Pending_Approval,d5e8efc0-a864-4c5c-b5ff-179648ac5bf2,Pending_Approval,0,Normal: Marked duplicates as Rejected
911,5422697c-6cff-4542-8c22-ff57be31d033,Pending_Approval,5422697c-6cff-4542-8c22-ff57be31d033,Pending_Approval,1,Normal: Marked duplicates as Rejected
912,9982cd8c-7a80-457f-9700-f888a85e99db,Rejected,9982cd8c-7a80-457f-9700-f888a85e99db,Rejected,0,Normal: Marked duplicates as Rejected
913,c8c827d1-8132-4621-9f8d-22039d358218,Rejected,2255722b-f7d8-4538-830f-af741c7fab0b,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
914,3ab9cea9-a512-48d4-ba87-655bb8ce6a0f,Rejected,977f0cbc-fcb3-4565-8690-14065e141ab5,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
915,f21485e9-89e2-491d-85ad-a4c875716943,Pending_Approval,f21485e9-89e2-491d-85ad-a4c875716943,Pending_Approval,0,Normal: Marked duplicates as Rejected
916,fb056af8-9414-4433-8d81-395da317d413,Pending_Approval,fb056af8-9414-4433-8d81-395da317d413,Pending_Approval,1,Normal: Marked duplicates as Rejected
917,8f7d7ca7-f373-48d9-ab64-2bd8162678ae,Pending_Approval,8f7d7ca7-f373-48d9-ab64-2bd8162678ae,Pending_Approval,0,Normal: Marked duplicates as Rejected
918,b0d2a847-e49b-4dea-b5a4-f2a25b478b3e,Pending_Approval,b0d2a847-e49b-4dea-b5a4-f2a25b478b3e,Pending_Approval,0,Normal: Marked duplicates as Rejected
919,28db97b8-4f89-4c3d-8f76-0217ab2e948f,Pending_Approval,28db97b8-4f89-4c3d-8f76-0217ab2e948f,Pending_Approval,1,Normal: Marked duplicates as Rejected
920,5ba4f0e8-28db-478f-ac92-a85a2e723a9d,Pending_Approval,5ba4f0e8-28db-478f-ac92-a85a2e723a9d,Pending_Approval,0,Normal: Marked duplicates as Rejected
921,09035616-3030-46d4-a8df-3424097d7e4e,Pending_Approval,09035616-3030-46d4-a8df-3424097d7e4e,Pending_Approval,0,Normal: Marked duplicates as Rejected
922,fca3e03f-df0d-4961-80e6-b4090f744cf6,Rejected,fca3e03f-df0d-4961-80e6-b4090f744cf6,Rejected,0,Normal: Marked duplicates as Rejected
923,453b23df-e23b-45b7-9463-afcbae5a99f3,Pending_Approval,453b23df-e23b-45b7-9463-afcbae5a99f3,Pending_Approval,1,Normal: Marked duplicates as Rejected
924,39e7f560-dcca-4dbb-886b-9e9b69fcf213,Rejected,c960d5fb-aeb8-46fe-b92a-5e1da12523a9,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
925,94deb76d-3dba-477b-88aa-7137180e448b,Rejected,76366764-4df9-4b6a-8523-782e2d2ef23b,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
926,29eaa571-7d87-448a-bcde-45ac68d8c59c,Rejected,8de2cb1e-c1d7-4672-b392-b04008490c4b,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
927,220ac3d5-d525-4e0e-8284-c99cd54c8008,Pending_Approval,220ac3d5-d525-4e0e-8284-c99cd54c8008,Pending_Approval,0,Normal: Marked duplicates as Rejected
928,68f03268-392c-414d-9cfe-204dec11203e,Pending_Approval,68f03268-392c-414d-9cfe-204dec11203e,Pending_Approval,0,Normal: Marked duplicates as Rejected
929,941db625-ae7f-4774-8211-4a8d9f3137c5,Pending_Approval,941db625-ae7f-4774-8211-4a8d9f3137c5,Pending_Approval,1,Normal: Marked duplicates as Rejected
930,a3529d50-80c8-4e4b-ac73-5e878c7ff36a,Pending_Approval,a3529d50-80c8-4e4b-ac73-5e878c7ff36a,Pending_Approval,0,Normal: Marked duplicates as Rejected
931,312cb286-f6bc-476d-9623-30e14bc5be64,Rejected,312cb286-f6bc-476d-9623-30e14bc5be64,Rejected,0,Normal: Marked duplicates as Rejected
932,c5fe3d53-40a0-43fb-9374-3f8c1e36a495,Pending_Approval,c5fe3d53-40a0-43fb-9374-3f8c1e36a495,Pending_Approval,1,Normal: Marked duplicates as Rejected
933,ef55fa00-8452-489c-9f7e-59d350518d93,Rejected,b5d93369-4954-4534-a147-347ab31e7f24,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
934,6ed51485-360b-458e-95a5-94dac9ef0233,Rejected,6ed51485-360b-458e-95a5-94dac9ef0233,Rejected,0,Normal: Marked duplicates as Rejected
935,6605104b-3225-4859-8405-9deadc07b7b8,Rejected,6605104b-3225-4859-8405-9deadc07b7b8,Rejected,0,Normal: Marked duplicates as Rejected
936,51b69d1f-b932-4bac-a3d5-e6ca94ca5a45,Pending_Approval,51b69d1f-b932-4bac-a3d5-e6ca94ca5a45,Pending_Approval,0,Normal: Marked duplicates as Rejected
937,ce3c4edf-8fb3-4360-a585-d123e619844c,Pending_Approval,ce3c4edf-8fb3-4360-a585-d123e619844c,Pending_Approval,0,Normal: Marked duplicates as Rejected
938,39d05a92-d0c8-4826-b33f-a539fd025fef,Rejected,cae9ec45-9ef5-4a25-bd18-749d1bb082e5,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
939,5105c303-d94c-4af3-936e-975f893d4b80,Rejected,a608f29c-e050-42fc-803a-fcefc9acee88,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
940,68b279bc-0587-4347-8733-d1b93c79c8a6,Pending_Approval,68b279bc-0587-4347-8733-d1b93c79c8a6,Pending_Approval,0,Normal: Marked duplicates as Rejected
941,2365f356-8700-4069-aa52-563789035752,Pending_Approval,2365f356-8700-4069-aa52-563789035752,Pending_Approval,0,Normal: Marked duplicates as Rejected
942,9fecee15-131c-47bf-9e22-fd2cbb8f18e2,Pending_Approval,9fecee15-131c-47bf-9e22-fd2cbb8f18e2,Pending_Approval,1,Normal: Marked duplicates as Rejected
943,d51f0642-b7cc-4c5e-a8e9-d4cdd5f13557,Pending_Approval,d51f0642-b7cc-4c5e-a8e9-d4cdd5f13557,Pending_Approval,0,Normal: Marked duplicates as Rejected
944,72d6ef32-0800-4240-b3f7-79bcf7b91d46,Pending_Approval,72d6ef32-0800-4240-b3f7-79bcf7b91d46,Pending_Approval,0,Normal: Marked duplicates as Rejected
945,577535f3-5466-44b0-8886-254737c43597,Pending_Approval,577535f3-5466-44b0-8886-254737c43597,Pending_Approval,0,Normal: Marked duplicates as Rejected
946,b8d8fe01-41a7-4a9c-9c0d-a4d64c1bc47c,Pending_Approval,b8d8fe01-41a7-4a9c-9c0d-a4d64c1bc47c,Pending_Approval,0,Normal: Marked duplicates as Rejected
947,a19ffbd7-5287-40a5-888e-572818b73a9a,Rejected,2869899f-cc78-41a3-9c40-7bb7f802f4e5,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
948,b099c27e-0391-4a07-9cc8-377ef35ece46,Pending_Approval,b099c27e-0391-4a07-9cc8-377ef35ece46,Pending_Approval,0,Normal: Marked duplicates as Rejected
949,a21bdbaa-3894-4dfd-b20d-09b5b0b09e4b,Pending_Approval,a21bdbaa-3894-4dfd-b20d-09b5b0b09e4b,Pending_Approval,1,Normal: Marked duplicates as Rejected
950,037cfa8e-ddcc-44ed-b6d1-e59db846ce49,Pending_Approval,037cfa8e-ddcc-44ed-b6d1-e59db846ce49,Pending_Approval,0,Normal: Marked duplicates as Rejected
951,0c488d46-75f4-4a9d-b6cb-c15419476aa4,Pending_Approval,0c488d46-75f4-4a9d-b6cb-c15419476aa4,Pending_Approval,1,Normal: Marked duplicates as Rejected
952,46ac120a-7b0b-41fa-ab98-54761ec9aa03,Pending_Approval,46ac120a-7b0b-41fa-ab98-54761ec9aa03,Pending_Approval,0,Normal: Marked duplicates as Rejected
953,3b4b635f-b02b-4a2e-bacc-59ff1d5743f8,Pending_Approval,3b4b635f-b02b-4a2e-bacc-59ff1d5743f8,Pending_Approval,0,Normal: Marked duplicates as Rejected
954,067dd032-0813-49ec-be64-c3b1dc47360b,Pending_Approval,067dd032-0813-49ec-be64-c3b1dc47360b,Pending_Approval,0,Normal: Marked duplicates as Rejected
955,0fadeccc-2940-4ab7-a235-2c68d9f45508,Rejected,ef57f820-aedc-4cf3-a820-bb1c21e9379a,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
956,a556bf11-cbd9-489e-a6fa-166bdbc8df47,Pending_Approval,a556bf11-cbd9-489e-a6fa-166bdbc8df47,Pending_Approval,1,Normal: Marked duplicates as Rejected
957,18e4df49-d1f6-4615-91ff-28e1ecb31b3b,Pending_Approval,18e4df49-d1f6-4615-91ff-28e1ecb31b3b,Pending_Approval,1,Normal: Marked duplicates as Rejected
958,14c62b65-95af-4ab4-907c-de1e3e3e44d5,Pending_Approval,14c62b65-95af-4ab4-907c-de1e3e3e44d5,Pending_Approval,0,Normal: Marked duplicates as Rejected
959,73d1e53c-c954-48b6-a427-a27163053990,Pending_Approval,73d1e53c-c954-48b6-a427-a27163053990,Pending_Approval,0,Normal: Marked duplicates as Rejected
960,bef0e074-b260-48c0-a23a-ed11cf76cccd,Pending_Approval,bef0e074-b260-48c0-a23a-ed11cf76cccd,Pending_Approval,0,Normal: Marked duplicates as Rejected
961,fb43c4eb-3099-4444-9cbe-c258a57e8347,Pending_Approval,fb43c4eb-3099-4444-9cbe-c258a57e8347,Pending_Approval,1,Normal: Marked duplicates as Rejected
962,bb0abd61-582f-4560-b3a1-351e21509d05,Pending_Approval,bb0abd61-582f-4560-b3a1-351e21509d05,Pending_Approval,0,Normal: Marked duplicates as Rejected
963,67ed2639-c4a6-4611-b987-a54d5c939531,Pending_Approval,67ed2639-c4a6-4611-b987-a54d5c939531,Pending_Approval,1,Normal: Marked duplicates as Rejected
964,4b1a4cde-2db4-4c83-bf35-f1fecfcf9397,Pending_Approval,4b1a4cde-2db4-4c83-bf35-f1fecfcf9397,Pending_Approval,0,Normal: Marked duplicates as Rejected
965,8630043d-3416-47fb-b8fc-96f0515f956f,Pending_Approval,8630043d-3416-47fb-b8fc-96f0515f956f,Pending_Approval,0,Normal: Marked duplicates as Rejected
966,2083704c-b6f9-44e0-bb1c-1bbdc4cc0de9,Pending_Approval,2083704c-b6f9-44e0-bb1c-1bbdc4cc0de9,Pending_Approval,0,Normal: Marked duplicates as Rejected
967,0fa9a367-45a1-43d7-9a49-55eb1ed411cf,Pending_Approval,0fa9a367-45a1-43d7-9a49-55eb1ed411cf,Pending_Approval,0,Normal: Marked duplicates as Rejected
968,a45581cd-e794-40af-8409-3d476a43d302,Pending_Approval,a45581cd-e794-40af-8409-3d476a43d302,Pending_Approval,0,Normal: Marked duplicates as Rejected
969,5776c5b3-38e9-4bb0-9323-074507f5d139,Rejected,c85801d1-690f-4b3e-936e-f971e5baea08,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
970,bd9539f1-8ab3-428b-8786-c67104086e06,Pending_Approval,bd9539f1-8ab3-428b-8786-c67104086e06,Pending_Approval,0,Normal: Marked duplicates as Rejected
971,a7ae8d3e-371c-41f1-ac66-6480e730609d,Rejected,a7ae8d3e-371c-41f1-ac66-6480e730609d,Rejected,0,Normal: Marked duplicates as Rejected
972,93b50355-e9a6-4857-9898-b06b4d7ff720,Pending_Approval,93b50355-e9a6-4857-9898-b06b4d7ff720,Pending_Approval,0,Normal: Marked duplicates as Rejected
973,e148a25a-75ca-4386-830b-a322666487a4,Rejected,e148a25a-75ca-4386-830b-a322666487a4,Rejected,0,Normal: Marked duplicates as Rejected
974,72693287-660e-4a84-99b7-1d18e00e1aa3,Pending_Approval,72693287-660e-4a84-99b7-1d18e00e1aa3,Pending_Approval,0,Normal: Marked duplicates as Rejected
975,47d87928-781e-440c-b5e1-ebb460327753,Pending_Approval,47d87928-781e-440c-b5e1-ebb460327753,Pending_Approval,0,Normal: Marked duplicates as Rejected
976,114c642c-aed3-4c96-9205-85fa419e55f5,Pending_Approval,114c642c-aed3-4c96-9205-85fa419e55f5,Pending_Approval,1,Normal: Marked duplicates as Rejected
977,d2f0f779-d31d-45d5-bdf0-cdcdcbff0517,Rejected,33ca16fe-b171-4c48-9efa-aca89e0c9460,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
978,766ebbfa-acab-480d-b723-5b6ea6aabe5e,Pending_Approval,766ebbfa-acab-480d-b723-5b6ea6aabe5e,Pending_Approval,0,Normal: Marked duplicates as Rejected
979,9ebe5a7e-2aab-4302-848f-e292382faa4c,Rejected,12132599-a9ac-4240-86c8-bceb78496c2a,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
980,145fbd3c-35aa-4eca-b717-b76636b38fae,Pending_Approval,145fbd3c-35aa-4eca-b717-b76636b38fae,Pending_Approval,1,Normal: Marked duplicates as Rejected
981,73eadc90-d079-4bb5-82eb-077f53a72c2c,Rejected,1079c601-095e-4468-b27d-44d6743ddd67,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
982,3812e126-99f7-4c0d-9160-af6243db6176,Pending_Approval,3812e126-99f7-4c0d-9160-af6243db6176,Pending_Approval,1,Normal: Marked duplicates as Rejected
983,087a8c02-022a-4ee2-a6c8-98ca4c3f9506,Pending_Approval,087a8c02-022a-4ee2-a6c8-98ca4c3f9506,Pending_Approval,1,Normal: Marked duplicates as Rejected
984,ffc87b58-8304-4362-9067-5a4949d5e53f,Rejected,9c6d8c6f-2f78-49af-8374-4885db0893d2,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
985,2e9811d0-1254-409a-adef-1700cd0280b0,Pending_Approval,2e9811d0-1254-409a-adef-1700cd0280b0,Pending_Approval,1,Normal: Marked duplicates as Rejected
986,7d6895fd-588c-4dde-b2d4-23ca68c3d45a,Pending_Approval,7d6895fd-588c-4dde-b2d4-23ca68c3d45a,Pending_Approval,0,Normal: Marked duplicates as Rejected
987,399b439b-e29b-4a72-9825-dacdd98cdcaf,Rejected,86c30d76-f685-4879-ab76-e68bf22e9763,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
988,b5e81921-a557-4037-9a04-a7a6fa845c3f,Pending_Approval,b5e81921-a557-4037-9a04-a7a6fa845c3f,Pending_Approval,0,Normal: Marked duplicates as Rejected
989,4c1fb80b-3494-463e-96be-ef306ef265ef,Pending_Approval,4c1fb80b-3494-463e-96be-ef306ef265ef,Pending_Approval,0,Normal: Marked duplicates as Rejected
990,f17df5e4-fe73-4fb0-9a33-974bf72c8597,Rejected,f17df5e4-fe73-4fb0-9a33-974bf72c8597,Rejected,0,Normal: Marked duplicates as Rejected
991,64723e55-7370-40be-a5c5-05007eea0b16,Rejected,64723e55-7370-40be-a5c5-05007eea0b16,Rejected,0,Normal: Marked duplicates as Rejected
992,cc29af70-1dfc-4610-8ce0-350985743a13,Rejected,6322f567-d058-4998-bbba-ecbafc079850,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
993,3c47b83f-db30-45cf-8194-f62f0a818dc8,Pending_Approval,3c47b83f-db30-45cf-8194-f62f0a818dc8,Pending_Approval,0,Normal: Marked duplicates as Rejected
994,2e667c85-dafb-43e3-b2fe-c60eea48a8e4,Pending_Approval,2e667c85-dafb-43e3-b2fe-c60eea48a8e4,Pending_Approval,1,Normal: Marked duplicates as Rejected
995,2e14e62a-b925-44e9-b94a-21803b760d11,Pending_Approval,2e14e62a-b925-44e9-b94a-21803b760d11,Pending_Approval,0,Normal: Marked duplicates as Rejected
996,9243f400-ca22-4b2d-9586-f40779ef6a01,Pending_Approval,9243f400-ca22-4b2d-9586-f40779ef6a01,Pending_Approval,1,Normal: Marked duplicates as Rejected
997,933341dc-1c06-48b9-ac08-45217e01d470,Pending_Approval,933341dc-1c06-48b9-ac08-45217e01d470,Pending_Approval,0,Normal: Marked duplicates as Rejected
998,5a296949-295c-405a-9079-ca32b903b7fa,Rejected,5318dacc-6a98-46b7-925e-3a0a857e0ff5,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
999,b27a6b6e-f8db-4580-b732-fd35d5f1fb78,Pending_Approval,b27a6b6e-f8db-4580-b732-fd35d5f1fb78,Pending_Approval,0,Normal: Marked duplicates as Rejected
1000,65bcf5ac-a1a3-4c52-8887-104fc0e2f53f,Pending_Approval,65bcf5ac-a1a3-4c52-8887-104fc0e2f53f,Pending_Approval,0,Normal: Marked duplicates as Rejected
1001,00877f90-afc4-4a04-b4a4-1a361d176fb5,Pending_Approval,00877f90-afc4-4a04-b4a4-1a361d176fb5,Pending_Approval,1,Normal: Marked duplicates as Rejected
1002,170982c0-c238-4dea-b0d0-684f8c8d2fe0,Pending_Approval,170982c0-c238-4dea-b0d0-684f8c8d2fe0,Pending_Approval,0,Normal: Marked duplicates as Rejected
1003,57da3125-51ff-4b7e-9852-49136627ea59,Pending_Approval,57da3125-51ff-4b7e-9852-49136627ea59,Pending_Approval,0,Normal: Marked duplicates as Rejected
1004,389a9aba-5178-45e1-8eb4-a529a8f2b6d3,Rejected,a0204f36-b33d-40e4-83a5-bacdb026b741,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
1005,c4325bea-d0b8-4b4b-804a-f3f1912ca973,Pending_Approval,c4325bea-d0b8-4b4b-804a-f3f1912ca973,Pending_Approval,0,Normal: Marked duplicates as Rejected
1006,373ae57d-ac04-495d-9810-e9d6f76085eb,Pending_Approval,373ae57d-ac04-495d-9810-e9d6f76085eb,Pending_Approval,0,Normal: Marked duplicates as Rejected
1007,cdbbdee5-8cc3-4998-8dd7-a293dd418f31,Pending_Approval,cdbbdee5-8cc3-4998-8dd7-a293dd418f31,Pending_Approval,0,Normal: Marked duplicates as Rejected
1008,8d4a81f6-7fe5-4cc9-aecf-fc44acc8890c,Pending_Approval,8d4a81f6-7fe5-4cc9-aecf-fc44acc8890c,Pending_Approval,0,Normal: Marked duplicates as Rejected
1009,93fed345-50df-4e0c-986f-5183ace17120,Rejected,4d09a56a-c8e6-4419-bda9-68a4a2a40065,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
1010,9b05814d-ee54-4b8f-8793-57e9e64ee80b,Pending_Approval,9b05814d-ee54-4b8f-8793-57e9e64ee80b,Pending_Approval,1,Normal: Marked duplicates as Rejected
1011,bb23d40f-f333-432a-9c7e-2174b9e6a293,Pending_Approval,bb23d40f-f333-432a-9c7e-2174b9e6a293,Pending_Approval,0,Normal: Marked duplicates as Rejected
1012,876bfc65-4297-4294-823e-44b08e15bf7d,Pending_Approval,876bfc65-4297-4294-823e-44b08e15bf7d,Pending_Approval,0,Normal: Marked duplicates as Rejected
1013,55d869a6-1ea2-4454-8b4f-14b7baaf085b,Rejected,77537c03-41f5-4804-9b67-485b674c278b,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
1014,71bcc412-f661-47de-9d3c-ee23cc513bf2,Pending_Approval,71bcc412-f661-47de-9d3c-ee23cc513bf2,Pending_Approval,0,Normal: Marked duplicates as Rejected
1015,6fb18e4b-baf2-4540-ab4b-cc7525a5de54,Rejected,864c503c-3f80-46a9-8c89-1badf17dc246,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
1016,ec572b0d-7b85-4505-9401-56fabaaa5320,Rejected,ec572b0d-7b85-4505-9401-56fabaaa5320,Rejected,0,Normal: Marked duplicates as Rejected
1017,87e995d1-8761-47c3-ae3b-06814c9206f1,Rejected,73dfa6f9-c52b-409c-ba8e-15ef4beea500,Pending_Approval,0,Reordered: Original was Rejected, kept Pending_Approval duplicate
1018,8412ae43-feef-4080-ba64-c55b25139cfd,Pending_Approval,8412ae43-feef-4080-ba64-c55b25139cfd,Pending_Approval,0,Normal: Marked duplicates as Rejected
1019,0eab83bf-a83f-4848-8265-df984fbb292b,Pending_Approval,0eab83bf-a83f-4848-8265-df984fbb292b,Pending_Approval,0,Normal: Marked duplicates as Rejected
1020,03395da5-a5f1-473b-83fd-950e9b708789,Pending_Approval,03395da5-a5f1-473b-83fd-950e9b708789,Pending_Approval,0,Normal: Marked duplicates as Rejected
1021,1a77d8c6-8adc-49c7-9d48-3b35cdab0b55,Pending_Approval,1a77d8c6-8adc-49c7-9d48-3b35cdab0b55,Pending_Approval,0,Normal: Marked duplicates as Rejected
1022,b5a2633e-cc0f-4dcc-b8e5-b2067b517893,Pending_Approval,b5a2633e-cc0f-4dcc-b8e5-b2067b517893,Pending_Approval,0,Normal: Marked duplicates as Rejected
1023,20c47c69-2268-4251-8915-4c390ce524f0,Rejected,20c47c69-2268-4251-8915-4c390ce524f0,Rejected,0,Normal: Marked duplicates as Rejected
1024,d2c17d77-c578-4374-97be-14703ad95b41,Pending_Approval,d2c17d77-c578-4374-97be-14703ad95b41,Pending_Approval,0,Normal: Marked duplicates as Rejected
1025,92fa4172-0b94-4200-8f9e-bc45bc9e58a4,Pending_Approval,92fa4172-0b94-4200-8f9e-bc45bc9e58a4,Pending_Approval,0,Normal: Marked duplicates as Rejected
1026,0cca5f99-bdcc-40ca-8785-298e347d91e7,Pending_Approval,0cca5f99-bdcc-40ca-8785-298e347d91e7,Pending_Approval,0,Normal: Marked duplicates as Rejected
1027,234bef4d-d274-43e8-a3bc-ba8d7feee90d,Pending_Approval,234bef4d-d274-43e8-a3bc-ba8d7feee90d,Pending_Approval,1,Normal: Marked duplicates as Rejected
1028,b31c7aa4-84ec-4f0a-a84f-8eea582cb80b,Pending_Approval,b31c7aa4-84ec-4f0a-a84f-8eea582cb80b,Pending_Approval,1,Normal: Marked duplicates as Rejected
1029,5a8c8e47-e3f0-4615-b11c-3e4d40bbc82c,Pending_Approval,5a8c8e47-e3f0-4615-b11c-3e4d40bbc82c,Pending_Approval,0,Normal: Marked duplicates as Rejected
1030,3f111998-8cad-4e0e-86e0-6cd84b934907,Pending_Approval,3f111998-8cad-4e0e-86e0-6cd84b934907,Pending_Approval,0,Normal: Marked duplicates as Rejected
1031,d3dc3180-a2de-4364-bdf1-b4a00d553aa7,Rejected,d3dc3180-a2de-4364-bdf1-b4a00d553aa7,Rejected,0,Normal: Marked duplicates as Rejected
